pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.3,1.2000000000000004,0.9000000000000001,26.10836888984117,True
0.3,0.2,-0.3,1.2000000000000004,0.9250000000000002,24.863882302426216,True
0.3,0.2,-0.3,1.2000000000000004,0.9500000000000002,23.881483379544154,True
0.3,0.2,-0.3,1.2000000000000004,0.9750000000000002,23.12764709960111,True
0.3,0.2,-0.25,0.75,0.75,92.80516889294809,True
0.3,0.2,-0.25,0.75,0.775,89.94768048064164,True
0.3,0.2,-0.25,0.75,0.8,87.15412872907784,True
0.3,0.2,-0.25,0.75,0.8250000000000001,84.43075995723324,True
0.3,0.2,-0.25,0.75,0.8500000000000001,81.77273077339142,True
0.3,0.2,-0.25,0.75,0.8750000000000001,79.18303731696834,True
0.3,0.2,-0.25,0.75,0.9000000000000001,76.66452495986374,True
0.3,0.2,-0.25,0.75,0.9250000000000002,74.22366359524798,False
0.3,0.2,-0.25,0.75,0.9500000000000002,71.86248623072096,True
0.3,0.2,-0.25,0.75,0.9750000000000002,69.58985793459857,True
0.3,0.2,-0.25,0.8,0.75,86.52046356538376,True
0.3,0.2,-0.25,0.8,0.775,83.58475583223411,True
0.3,0.2,-0.25,0.8,0.8,80.72247127917849,True
0.3,0.2,-0.25,0.8,0.8250000000000001,77.9364113686476,False
0.3,0.2,-0.25,0.8,0.8500000000000001,75.22537148262084,True
0.3,0.2,-0.25,0.8,0.8750000000000001,72.5931050855098,True
0.3,0.2,-0.25,0.8,0.9000000000000001,70.0458550954887,True
0.3,0.2,-0.25,0.8,0.9250000000000002,67.58799185604452,True
0.3,0.2,-0.25,0.8,0.9500000000000002,65.2320010415824,True
0.3,0.2,-0.25,0.8,0.9750000000000002,62.98719194926654,True
0.3,0.2,-0.25,0.8500000000000001,0.75,79.99836218720246,False
0.3,0.2,-0.25,0.8500000000000001,0.775,76.9931627341979,True
0.3,0.2,-0.25,0.8500000000000001,0.8,74.07030938595516,True
0.3,0.2,-0.25,0.8500000000000001,0.8250000000000001,71.23109275462484,True
0.3,0.2,-0.25,0.8500000000000001,0.8500000000000001,68.48181159039308,True
0.3,0.2,-0.25,0.8500000000000001,0.8750000000000001,65.82501177389898,False
0.3,0.2,-0.25,0.8500000000000001,0.9000000000000001,63.26943720493233,False
0.3,0.2,-0.25,0.8500000000000001,0.9250000000000002,60.82690802295517,True
0.3,0.2,-0.25,0.8500000000000001,0.9500000000000002,58.51107571818603,True
0.3,0.2,-0.25,0.8500000000000001,0.9750000000000002,56.34241094231944,True
0.3,0.2,-0.25,0.9000000000000001,0.75,73.25252488539701,True
